Politics,Politics,Politics,Politics,Politics,Politics,Politics,Politics,Politics,Politics,Politics
incentive_count_residential,incentive_count_nonresidential,incentive_residential_state_level,incentive_nonresidential_state_level,net_metering,feedin_tariff,property_tax,sales_tax,rebate,voting_2016_dem_percentage,voting_2016_gop_percentage
75,85,15,16,21,9,38,0,10,0.680718251,0.260316457
75,85,15,16,21,9,38,0,10,0.680718251,0.260316457
75,85,15,16,21,9,38,0,10,0.680718251,0.260316457
75,85,15,16,21,9,38,0,10,0.680718251,0.260316457
75,85,15,16,21,9,38,0,10,0.680718251,0.260316457
75,85,15,16,21,9,38,0,10,0.680718251,0.260316457
75,85,15,16,21,9,38,0,10,0.680718251,0.260316457
75,85,15,16,21,9,38,0,10,0.680718251,0.260316457
75,85,15,16,21,9,38,0,10,0.680718251,0.260316457
75,85,15,16,21,9,38,0,10,0.680718251,0.260316457
75,85,15,16,21,9,38,0,10,0.680718251,0.260316457
75,85,15,16,21,9,38,0,10,0.358237548,0.565234926
75,85,15,16,21,9,38,0,10,0.358237548,0.565234926
75,85,15,16,21,9,38,0,10,0.358237548,0.565234926
75,85,15,16,21,9,38,0,10,0.358237548,0.565234926
75,85,15,16,21,9,38,0,10,0.358237548,0.565234926
75,85,15,16,21,9,38,0,10,0.358237548,0.565234926
75,85,15,16,21,9,38,0,10,0.358237548,0.565234926
75,85,15,16,21,9,38,0,10,0.358237548,0.565234926
75,85,15,16,21,9,38,0,10,0.358237548,0.565234926
75,85,15,16,21,9,38,0,10,0.358237548,0.565234926
75,85,15,16,21,9,38,0,10,0.358237548,0.565234926
75,85,15,16,21,9,38,0,10,0.358237548,0.565234926
75,85,15,16,21,9,38,0,10,0.358237548,0.565234926
75,85,15,16,21,9,38,0,10,0.358237548,0.565234926
75,85,15,16,21,9,38,0,10,0.351695393,0.584093725
75,85,15,16,21,9,38,0,10,0.351695393,0.584093725
75,85,15,16,21,9,38,0,10,0.351695393,0.584093725
75,85,15,16,21,9,38,0,10,0.351695393,0.584093725
75,85,15,16,21,9,38,0,10,0.351695393,0.584093725
75,85,15,16,21,9,38,0,10,0.351695393,0.584093725
75,85,15,16,21,9,38,0,10,0.397794741,0.510814249
75,85,15,16,21,9,38,0,10,0.397794741,0.510814249
75,85,15,16,21,9,38,0,10,0.397794741,0.510814249
75,85,15,16,21,9,38,0,10,0.397794741,0.510814249
75,85,15,16,21,9,38,0,10,0.397794741,0.510814249
75,85,15,16,21,9,38,0,10,0.282148469,0.655883893
75,85,15,16,21,9,38,0,10,0.282148469,0.655883893
75,85,15,16,21,9,38,0,10,0.282148469,0.655883893
75,85,15,16,21,9,38,0,10,0.282148469,0.655883893
75,85,15,16,21,9,38,0,10,0.282148469,0.655883893
75,85,15,16,21,9,38,0,10,0.282148469,0.655883893
75,85,15,16,21,9,38,0,10,0.282148469,0.655883893
75,85,15,16,21,9,38,0,10,0.282148469,0.655883893
75,85,15,16,21,9,38,0,10,0.282148469,0.655883893
75,85,15,16,21,9,38,0,10,0.282148469,0.655883893
75,85,15,16,21,9,38,0,10,0.282148469,0.655883893
75,85,15,16,21,9,38,0,10,0.282148469,0.655883893
75,85,15,16,21,9,38,0,10,0.282148469,0.655883893
75,85,15,16,21,9,38,0,10,0.282148469,0.655883893
75,85,15,16,21,9,38,0,10,0.282148469,0.655883893
75,85,15,16,21,9,38,0,10,0.282148469,0.655883893
75,85,15,16,21,9,38,0,10,0.282148469,0.655883893
75,85,15,16,21,9,38,0,10,0.282148469,0.655883893
75,85,15,16,21,9,38,0,10,0.282148469,0.655883893
75,85,15,16,21,9,38,0,10,0.282148469,0.655883893
75,85,15,16,21,9,38,0,10,0.282148469,0.655883893
75,85,15,16,21,9,38,0,10,0.282148469,0.655883893
75,85,15,16,21,9,38,0,10,0.282148469,0.655883893
75,85,15,16,21,9,38,0,10,0.282148469,0.655883893
75,85,15,16,21,9,38,0,10,0.282148469,0.655883893
75,85,15,16,21,9,38,0,10,0.282148469,0.655883893
75,85,15,16,21,9,38,0,10,0.282148469,0.655883893
75,85,15,16,21,9,38,0,10,0.282148469,0.655883893
75,85,15,16,21,9,38,0,10,0.282148469,0.655883893
75,85,15,16,21,9,38,0,10,0.282148469,0.655883893
75,85,15,16,21,9,38,0,10,0.282148469,0.655883893
75,85,15,16,21,9,38,0,10,0.282148469,0.655883893
75,85,15,16,21,9,38,0,10,0.282148469,0.655883893
75,85,15,16,21,9,38,0,10,0.282148469,0.655883893
75,85,15,16,21,9,38,0,10,0.282148469,0.655883893
75,85,15,16,21,9,38,0,10,0.282148469,0.655883893
75,85,15,16,21,9,38,0,10,0.282148469,0.655883893
75,85,15,16,21,9,38,0,10,0.282148469,0.655883893
75,85,15,16,21,9,38,0,10,0.282148469,0.655883893
75,85,15,16,21,9,38,0,10,0.282148469,0.655883893
75,85,15,16,21,9,38,0,10,0.282148469,0.655883893
75,85,15,16,21,9,38,0,10,0.282148469,0.655883893
75,85,15,16,21,9,38,0,10,0.282148469,0.655883893
75,85,15,16,21,9,38,0,10,0.282148469,0.655883893
75,85,15,16,21,9,38,0,10,0.282148469,0.655883893
75,85,15,16,21,9,38,0,10,0.282148469,0.655883893
75,85,15,16,21,9,38,0,10,0.282148469,0.655883893
75,85,15,16,21,9,38,0,10,0.282148469,0.655883893
75,85,15,16,21,9,38,0,10,0.523088863,0.403570043
75,85,15,16,21,9,38,0,10,0.523088863,0.403570043
75,85,15,16,21,9,38,0,10,0.523088863,0.403570043
75,85,15,16,21,9,38,0,10,0.343535436,0.595775631
75,85,15,16,21,9,38,0,10,0.343535436,0.595775631
75,85,15,16,21,9,38,0,10,0.343535436,0.595775631
75,85,15,16,21,9,38,0,10,0.343535436,0.595775631
75,85,15,16,21,9,38,0,10,0.343535436,0.595775631
75,85,15,16,21,9,38,0,10,0.343535436,0.595775631
75,85,15,16,21,9,38,0,10,0.343535436,0.595775631
75,85,15,16,21,9,38,0,10,0.343535436,0.595775631
75,85,15,16,21,9,38,0,10,0.343535436,0.595775631
75,85,15,16,21,9,38,0,10,0.326793901,0.617123361
75,85,15,16,21,9,38,0,10,0.326793901,0.617123361
75,85,15,16,21,9,38,0,10,0.326793901,0.617123361
75,85,15,16,21,9,38,0,10,0.326793901,0.617123361
75,85,15,16,21,9,38,0,10,0.326793901,0.617123361
75,85,15,16,21,9,38,0,10,0.326793901,0.617123361
75,85,15,16,21,9,38,0,10,0.333148559,0.580931264
43,50,12,15,11,0,10,11,0,0.337746949,0.563425511
43,50,12,15,11,0,10,11,0,0.337746949,0.563425511
43,50,12,15,11,0,10,11,0,0.337746949,0.563425511
43,50,12,15,11,0,10,11,0,0.337746949,0.563425511
43,50,12,15,11,0,10,11,0,0.337746949,0.563425511
43,50,12,15,11,0,10,11,0,0.337746949,0.563425511
43,50,12,15,11,0,10,11,0,0.337746949,0.563425511
43,50,12,15,11,0,10,11,0,0.337746949,0.563425511
43,50,12,15,11,0,10,11,0,0.337746949,0.563425511
43,50,12,15,11,0,10,11,0,0.337746949,0.563425511
43,50,12,15,11,0,10,11,0,0.337746949,0.563425511
43,50,12,15,11,0,10,11,0,0.337746949,0.563425511
43,50,12,15,11,0,10,11,0,0.337746949,0.563425511
43,50,12,15,11,0,10,11,0,0.337746949,0.563425511
43,50,12,15,11,0,10,11,0,0.337746949,0.563425511
43,50,12,15,11,0,10,11,0,0.337746949,0.563425511
43,50,12,15,11,0,10,11,0,0.337746949,0.563425511
43,50,12,15,11,0,10,11,0,0.337746949,0.563425511
43,50,12,15,11,0,10,11,0,0.337746949,0.563425511
43,50,12,15,11,0,10,11,0,0.337746949,0.563425511
43,50,12,15,11,0,10,11,0,0.337746949,0.563425511
43,50,12,15,11,0,10,11,0,0.337746949,0.563425511
43,50,12,15,11,0,10,11,0,0.337746949,0.563425511
43,50,12,15,11,0,10,11,0,0.337746949,0.563425511
43,50,12,15,11,0,10,11,0,0.337746949,0.563425511
43,50,12,15,11,0,10,11,0,0.337746949,0.563425511
43,50,12,15,11,0,10,11,0,0.337746949,0.563425511
43,50,12,15,11,0,10,11,0,0.337746949,0.563425511
43,50,12,15,11,0,10,11,0,0.337746949,0.563425511
43,50,12,15,11,0,10,11,0,0.337746949,0.563425511
43,50,12,15,11,0,10,11,0,0.337746949,0.563425511
43,50,12,15,11,0,10,11,0,0.337746949,0.563425511
43,50,12,15,11,0,10,11,0,0.337746949,0.563425511
43,50,12,15,11,0,10,11,0,0.337746949,0.563425511
43,50,12,15,11,0,10,11,0,0.337746949,0.563425511
43,50,12,15,11,0,10,11,0,0.337746949,0.563425511
43,50,12,15,11,0,10,11,0,0.337746949,0.563425511
43,50,12,15,11,0,10,11,0,0.337746949,0.563425511
43,50,12,15,11,0,10,11,0,0.337746949,0.563425511
43,50,12,15,11,0,10,11,0,0.337746949,0.563425511
43,50,12,15,11,0,10,11,0,0.337746949,0.563425511
43,50,12,15,11,0,10,11,0,0.337746949,0.563425511
43,50,12,15,11,0,10,11,0,0.337746949,0.563425511
43,50,12,15,11,0,10,11,0,0.337746949,0.563425511
43,50,12,15,11,0,10,11,0,0.337746949,0.563425511
43,50,12,15,11,0,10,11,0,0.337746949,0.563425511
43,50,12,15,11,0,10,11,0,0.337746949,0.563425511
43,50,12,15,11,0,10,11,0,0.337746949,0.563425511
43,50,12,15,11,0,10,11,0,0.337746949,0.563425511
43,50,12,15,11,0,10,11,0,0.337746949,0.563425511
43,50,12,15,11,0,10,11,0,0.337746949,0.563425511
43,50,12,15,11,0,10,11,0,0.337746949,0.563425511
43,50,12,15,11,0,10,11,0,0.337746949,0.563425511
43,50,12,15,11,0,10,11,0,0.337746949,0.563425511
43,50,12,15,11,0,10,11,0,0.337746949,0.563425511
43,50,12,15,11,0,10,11,0,0.337746949,0.563425511
43,50,12,15,11,0,10,11,0,0.337746949,0.563425511
43,50,12,15,11,0,10,11,0,0.337746949,0.563425511
43,50,12,15,11,0,10,11,0,0.337746949,0.563425511
43,50,12,15,11,0,10,11,0,0.337746949,0.563425511
43,50,12,15,11,0,10,11,0,0.337746949,0.563425511
43,50,12,15,11,0,10,11,0,0.337746949,0.563425511
43,50,12,15,11,0,10,11,0,0.337746949,0.563425511
43,50,12,15,11,0,10,11,0,0.337746949,0.563425511
43,50,12,15,11,0,10,11,0,0.337746949,0.563425511
43,50,12,15,11,0,10,11,0,0.337746949,0.563425511
43,50,12,15,11,0,10,11,0,0.337746949,0.563425511
43,50,12,15,11,0,10,11,0,0.337746949,0.563425511
43,50,12,15,11,0,10,11,0,0.337746949,0.563425511
43,50,12,15,11,0,10,11,0,0.337746949,0.563425511
43,50,12,15,11,0,10,11,0,0.337746949,0.563425511
43,50,12,15,11,0,10,11,0,0.337746949,0.563425511
43,50,12,15,11,0,10,11,0,0.337746949,0.563425511
43,50,12,15,11,0,10,11,0,0.337746949,0.563425511
43,50,12,15,11,0,10,11,0,0.337746949,0.563425511
43,50,12,15,11,0,10,11,0,0.337746949,0.563425511
43,50,12,15,11,0,10,11,0,0.337746949,0.563425511
43,50,12,15,11,0,10,11,0,0.337746949,0.563425511
43,50,12,15,11,0,10,11,0,0.337746949,0.563425511
43,50,12,15,11,0,10,11,0,0.337746949,0.563425511
43,50,12,15,11,0,10,11,0,0.337746949,0.563425511
43,50,12,15,11,0,10,11,0,0.337746949,0.563425511
43,50,12,15,11,0,10,11,0,0.337746949,0.563425511
43,50,12,15,11,0,10,11,0,0.337746949,0.563425511
43,50,12,15,11,0,10,11,0,0.337746949,0.563425511
43,50,12,15,11,0,10,11,0,0.337746949,0.563425511
43,50,12,15,11,0,10,11,0,0.337746949,0.563425511
43,50,12,15,11,0,10,11,0,0.337746949,0.563425511
43,50,12,15,11,0,10,11,0,0.337746949,0.563425511
43,50,12,15,11,0,10,11,0,0.337746949,0.563425511
43,50,12,15,11,0,10,11,0,0.337746949,0.563425511
43,50,12,15,11,0,10,11,0,0.337746949,0.563425511
43,50,12,15,11,0,10,11,0,0.337746949,0.563425511
43,50,12,15,11,0,10,11,0,0.337746949,0.563425511
43,50,12,15,11,0,10,11,0,0.337746949,0.563425511
43,50,12,15,11,0,10,11,0,0.337746949,0.563425511
43,50,12,15,11,0,10,11,0,0.337746949,0.563425511
43,50,12,15,11,0,10,11,0,0.337746949,0.563425511
43,50,12,15,11,0,10,11,0,0.337746949,0.563425511
43,50,12,15,11,0,10,11,0,0.337746949,0.563425511
43,50,12,15,11,0,10,11,0,0.337746949,0.563425511
43,50,12,15,11,0,10,11,0,0.337746949,0.563425511
43,50,12,15,11,0,10,11,0,0.337746949,0.563425511
43,50,12,15,11,0,10,11,0,0.337746949,0.563425511
43,50,12,15,11,0,10,11,0,0.337746949,0.563425511
43,50,12,15,11,0,10,11,0,0.337746949,0.563425511
43,50,12,15,11,0,10,11,0,0.337746949,0.563425511
43,50,12,15,11,0,10,11,0,0.337746949,0.563425511
43,50,12,15,11,0,10,11,0,0.337746949,0.563425511
43,50,12,15,11,0,10,11,0,0.337746949,0.563425511
43,50,12,15,11,0,10,11,0,0.337746949,0.563425511
43,50,12,15,11,0,10,11,0,0.337746949,0.563425511
43,50,12,15,11,0,10,11,0,0.337746949,0.563425511
43,50,12,15,11,0,10,11,0,0.337746949,0.563425511
43,50,12,15,11,0,10,11,0,0.475355472,0.426123148
43,50,12,15,11,0,10,11,0,0.475355472,0.426123148
43,50,12,15,11,0,10,11,0,0.475355472,0.426123148
43,50,12,15,11,0,10,11,0,0.475355472,0.426123148
43,50,12,15,11,0,10,11,0,0.475355472,0.426123148
43,50,12,15,11,0,10,11,0,0.475355472,0.426123148
43,50,12,15,11,0,10,11,0,0.475355472,0.426123148
43,50,12,15,11,0,10,11,0,0.475355472,0.426123148
43,50,12,15,11,0,10,11,0,0.475355472,0.426123148
43,50,12,15,11,0,10,11,0,0.475355472,0.426123148
43,50,12,15,11,0,10,11,0,0.475355472,0.426123148
43,50,12,15,11,0,10,11,0,0.475355472,0.426123148
43,50,12,15,11,0,10,11,0,0.475355472,0.426123148
43,50,12,15,11,0,10,11,0,0.475355472,0.426123148
43,50,12,15,11,0,10,11,0,0.475355472,0.426123148
43,50,12,15,11,0,10,11,0,0.475355472,0.426123148
43,50,12,15,11,0,10,11,0,0.475355472,0.426123148
43,50,12,15,11,0,10,11,0,0.475355472,0.426123148
43,50,12,15,11,0,10,11,0,0.475355472,0.426123148
43,50,12,15,11,0,10,11,0,0.475355472,0.426123148
43,50,12,15,11,0,10,11,0,0.475355472,0.426123148
43,50,12,15,11,0,10,11,0,0.475355472,0.426123148
43,50,12,15,11,0,10,11,0,0.475355472,0.426123148
43,50,12,15,11,0,10,11,0,0.475355472,0.426123148
43,50,12,15,11,0,10,11,0,0.475355472,0.426123148
43,50,12,15,11,0,10,11,0,0.475355472,0.426123148
43,50,12,15,11,0,10,11,0,0.475355472,0.426123148
43,50,12,15,11,0,10,11,0,0.475355472,0.426123148
43,50,12,15,11,0,10,11,0,0.475355472,0.426123148
43,50,12,15,11,0,10,11,0,0.475355472,0.426123148
43,50,12,15,11,0,10,11,0,0.475355472,0.426123148
43,50,12,15,11,0,10,11,0,0.475355472,0.426123148
43,50,12,15,11,0,10,11,0,0.475355472,0.426123148
43,50,12,15,11,0,10,11,0,0.475355472,0.426123148
43,50,12,15,11,0,10,11,0,0.475355472,0.426123148
43,50,12,15,11,0,10,11,0,0.475355472,0.426123148
43,50,12,15,11,0,10,11,0,0.475355472,0.426123148
43,50,12,15,11,0,10,11,0,0.475355472,0.426123148
43,50,12,15,11,0,10,11,0,0.475355472,0.426123148
43,50,12,15,11,0,10,11,0,0.475355472,0.426123148
43,50,12,15,11,0,10,11,0,0.475355472,0.426123148
43,50,12,15,11,0,10,11,0,0.475355472,0.426123148
43,50,12,15,11,0,10,11,0,0.475355472,0.426123148
43,50,12,15,11,0,10,11,0,0.475355472,0.426123148
43,50,12,15,11,0,10,11,0,0.475355472,0.426123148
43,50,12,15,11,0,10,11,0,0.475355472,0.426123148
43,50,12,15,11,0,10,11,0,0.475355472,0.426123148
43,50,12,15,11,0,10,11,0,0.475355472,0.426123148
43,50,12,15,11,0,10,11,0,0.475355472,0.426123148
43,50,12,15,11,0,10,11,0,0.475355472,0.426123148
43,50,12,15,11,0,10,11,0,0.475355472,0.426123148
43,50,12,15,11,0,10,11,0,0.475355472,0.426123148
43,50,12,15,11,0,10,11,0,0.475355472,0.426123148
43,50,12,15,11,0,10,11,0,0.490697156,0.420745714
43,50,12,15,11,0,10,11,0,0.490697156,0.420745714
43,50,12,15,11,0,10,11,0,0.490697156,0.420745714
43,50,12,15,11,0,10,11,0,0.490697156,0.420745714
43,50,12,15,11,0,10,11,0,0.490697156,0.420745714
43,50,12,15,11,0,10,11,0,0.490697156,0.420745714
43,50,12,15,11,0,10,11,0,0.490697156,0.420745714
43,50,12,15,11,0,10,11,0,0.490697156,0.420745714
43,50,12,15,11,0,10,11,0,0.490697156,0.420745714
43,50,12,15,11,0,10,11,0,0.490697156,0.420745714
43,50,12,15,11,0,10,11,0,0.490697156,0.420745714
43,50,12,15,11,0,10,11,0,0.490697156,0.420745714
43,50,12,15,11,0,10,11,0,0.490697156,0.420745714
43,50,12,15,11,0,10,11,0,0.490697156,0.420745714
43,50,12,15,11,0,10,11,0,0.490697156,0.420745714
43,50,12,15,11,0,10,11,0,0.490697156,0.420745714
43,50,12,15,11,0,10,11,0,0.490697156,0.420745714
43,50,12,15,11,0,10,11,0,0.490697156,0.420745714
43,50,12,15,11,0,10,11,0,0.490697156,0.420745714
43,50,12,15,11,0,10,11,0,0.490697156,0.420745714
43,50,12,15,11,0,10,11,0,0.490697156,0.420745714
43,50,12,15,11,0,10,11,0,0.490697156,0.420745714
43,50,12,15,11,0,10,11,0,0.490697156,0.420745714
43,50,12,15,11,0,10,11,0,0.490697156,0.420745714
43,50,12,15,11,0,10,11,0,0.490697156,0.420745714
43,50,12,15,11,0,10,11,0,0.490697156,0.420745714
43,50,12,15,11,0,10,11,0,0.490697156,0.420745714
43,50,12,15,11,0,10,11,0,0.490697156,0.420745714
43,50,12,15,11,0,10,11,0,0.490697156,0.420745714
43,50,12,15,11,0,10,11,0,0.490697156,0.420745714
43,50,12,15,11,0,10,11,0,0.490697156,0.420745714
43,50,12,15,11,0,10,11,0,0.490697156,0.420745714
43,50,12,15,11,0,10,11,0,0.490697156,0.420745714
43,50,12,15,11,0,10,11,0,0.490697156,0.420745714
43,50,12,15,11,0,10,11,0,0.490697156,0.420745714
43,50,12,15,11,0,10,11,0,0.490697156,0.420745714
43,50,12,15,11,0,10,11,0,0.490697156,0.420745714
43,50,12,15,11,0,10,11,0,0.490697156,0.420745714
43,50,12,15,11,0,10,11,0,0.490697156,0.420745714
43,50,12,15,11,0,10,11,0,0.490697156,0.420745714
43,50,12,15,11,0,10,11,0,0.490697156,0.420745714
43,50,12,15,11,0,10,11,0,0.490697156,0.420745714
43,50,12,15,11,0,10,11,0,0.490697156,0.420745714
43,50,12,15,11,0,10,11,0,0.490697156,0.420745714
43,50,12,15,11,0,10,11,0,0.490697156,0.420745714
28,31,15,14,19,0,40,10,0,0.541623106,0.421306752
28,31,15,14,19,0,40,10,0,0.541623106,0.421306752
28,31,15,14,19,0,40,10,0,0.541623106,0.421306752
28,31,15,14,19,0,40,10,0,0.541623106,0.421306752
28,31,15,14,19,0,40,10,0,0.541623106,0.421306752
28,31,15,14,19,0,40,10,0,0.541623106,0.421306752
28,31,15,14,19,0,40,10,0,0.541623106,0.421306752
28,31,15,14,19,0,40,10,0,0.541623106,0.421306752
28,31,15,14,19,0,40,10,0,0.541623106,0.421306752
28,31,15,14,19,0,40,10,0,0.541623106,0.421306752
28,31,15,14,19,0,40,10,0,0.541623106,0.421306752
28,31,15,14,19,0,40,10,0,0.541623106,0.421306752
28,31,15,14,19,0,40,10,0,0.541623106,0.421306752
28,31,15,14,19,0,40,10,0,0.541623106,0.421306752
28,31,15,14,19,0,40,10,0,0.541623106,0.421306752
28,31,15,14,19,0,40,10,0,0.541623106,0.421306752
28,31,15,14,19,0,40,10,0,0.541623106,0.421306752
28,31,15,14,19,0,40,10,0,0.541623106,0.421306752
28,31,15,14,19,0,40,10,0,0.541623106,0.421306752
28,31,15,14,19,0,40,10,0,0.541623106,0.421306752
28,31,15,14,19,0,40,10,0,0.541623106,0.421306752
28,31,15,14,19,0,40,10,0,0.541623106,0.421306752
28,31,15,14,19,0,40,10,0,0.541623106,0.421306752
28,31,15,14,19,0,40,10,0,0.541623106,0.421306752
28,31,15,14,19,0,40,10,0,0.541623106,0.421306752
28,31,15,14,19,0,40,10,0,0.541623106,0.421306752
28,31,15,14,19,0,40,10,0,0.541623106,0.421306752
28,31,15,14,19,0,40,10,0,0.541623106,0.421306752
28,31,15,14,19,0,40,10,0,0.541623106,0.421306752
28,31,15,14,19,0,40,10,0,0.541623106,0.421306752
28,31,15,14,19,0,40,10,0,0.541623106,0.421306752
28,31,15,14,19,0,40,10,0,0.541623106,0.421306752
28,31,15,14,19,0,40,10,0,0.541623106,0.421306752
28,31,15,14,19,0,40,10,0,0.541623106,0.421306752
28,31,15,14,19,0,40,10,0,0.541623106,0.421306752
28,31,15,14,19,0,40,10,0,0.541623106,0.421306752
28,31,15,14,19,0,40,10,0,0.541623106,0.421306752
28,31,15,14,19,0,40,10,0,0.541623106,0.421306752
28,31,15,14,19,0,40,10,0,0.541623106,0.421306752
28,31,15,14,19,0,40,10,0,0.541623106,0.421306752
28,31,15,14,19,0,40,10,0,0.541623106,0.421306752
28,31,15,14,19,0,40,10,0,0.541623106,0.421306752
28,31,15,14,19,0,40,10,0,0.541623106,0.421306752
28,31,15,14,19,0,40,10,0,0.541623106,0.421306752
28,31,15,14,19,0,40,10,0,0.541623106,0.421306752
28,31,15,14,19,0,40,10,0,0.541623106,0.421306752
28,31,15,14,19,0,40,10,0,0.541623106,0.421306752
28,31,15,14,19,0,40,10,0,0.541623106,0.421306752
28,31,15,14,19,0,40,10,0,0.541623106,0.421306752
28,31,15,14,19,0,40,10,0,0.585615915,0.370503408
28,31,15,14,19,0,40,10,0,0.585615915,0.370503408
28,31,15,14,19,0,40,10,0,0.585615915,0.370503408
28,31,15,14,19,0,40,10,0,0.585615915,0.370503408
28,31,15,14,19,0,40,10,0,0.585615915,0.370503408
28,31,15,14,19,0,40,10,0,0.585615915,0.370503408
28,31,15,14,19,0,40,10,0,0.585615915,0.370503408
28,31,15,14,19,0,40,10,0,0.585615915,0.370503408
28,31,15,14,19,0,40,10,0,0.585615915,0.370503408
28,31,15,14,19,0,40,10,0,0.585615915,0.370503408
28,31,15,14,19,0,40,10,0,0.585615915,0.370503408
28,31,15,14,19,0,40,10,0,0.585615915,0.370503408
28,31,15,14,19,0,40,10,0,0.585615915,0.370503408
28,31,15,14,19,0,40,10,0,0.585615915,0.370503408
28,31,15,14,19,0,40,10,0,0.585615915,0.370503408
28,31,15,14,19,0,40,10,0,0.585615915,0.370503408
28,31,15,14,19,0,40,10,0,0.585615915,0.370503408
28,31,15,14,19,0,40,10,0,0.585615915,0.370503408
28,31,15,14,19,0,40,10,0,0.585615915,0.370503408
28,31,15,14,19,0,40,10,0,0.585615915,0.370503408
28,31,15,14,19,0,40,10,0,0.585615915,0.370503408
28,31,15,14,19,0,40,10,0,0.585615915,0.370503408
28,31,15,14,19,0,40,10,0,0.585615915,0.370503408
28,31,15,14,19,0,40,10,0,0.585615915,0.370503408
28,31,15,14,19,0,40,10,0,0.585615915,0.370503408
28,31,15,14,19,0,40,10,0,0.585615915,0.370503408
28,31,15,14,19,0,40,10,0,0.585615915,0.370503408
28,31,15,14,19,0,40,10,0,0.585615915,0.370503408
28,31,15,14,19,0,40,10,0,0.585615915,0.370503408
28,31,15,14,19,0,40,10,0,0.585615915,0.370503408
28,31,15,14,19,0,40,10,0,0.585615915,0.370503408
28,31,15,14,19,0,40,10,0,0.585615915,0.370503408
28,31,15,14,19,0,40,10,0,0.585615915,0.370503408
28,31,15,14,19,0,40,10,0,0.585615915,0.370503408
28,31,15,14,19,0,40,10,0,0.585615915,0.370503408
28,31,15,14,19,0,40,10,0,0.585615915,0.370503408
28,31,15,14,19,0,40,10,0,0.585615915,0.370503408
28,31,15,14,19,0,40,10,0,0.585615915,0.370503408
28,31,15,14,19,0,40,10,0,0.585615915,0.370503408
28,31,15,14,19,0,40,10,0,0.585615915,0.370503408
28,31,15,14,19,0,40,10,0,0.585615915,0.370503408
28,31,15,14,19,0,40,10,0,0.585615915,0.370503408
28,31,15,14,19,0,40,10,0,0.585615915,0.370503408
28,31,15,14,19,0,40,10,0,0.585615915,0.370503408
28,31,15,14,19,0,40,10,0,0.585615915,0.370503408
28,31,15,14,19,0,40,10,0,0.585615915,0.370503408
28,31,15,14,19,0,40,10,0,0.585615915,0.370503408
28,31,15,14,19,0,40,10,0,0.585615915,0.370503408
28,31,15,14,19,0,40,10,0,0.585615915,0.370503408
28,31,15,14,19,0,40,10,0,0.585615915,0.370503408
28,31,15,14,19,0,40,10,0,0.585615915,0.370503408
28,31,15,14,19,0,40,10,0,0.585615915,0.370503408
28,31,15,14,19,0,40,10,0,0.585615915,0.370503408
28,31,15,14,19,0,40,10,0,0.585615915,0.370503408
28,31,15,14,19,0,40,10,0,0.585615915,0.370503408
28,31,15,14,19,0,40,10,0,0.585615915,0.370503408
28,31,15,14,19,0,40,10,0,0.585615915,0.370503408
28,31,15,14,19,0,40,10,0,0.585615915,0.370503408
28,31,15,14,19,0,40,10,0,0.585615915,0.370503408
28,31,15,14,19,0,40,10,0,0.585615915,0.370503408
28,31,15,14,19,0,40,10,0,0.585615915,0.370503408
28,31,15,14,19,0,40,10,0,0.585615915,0.370503408
28,31,15,14,19,0,40,10,0,0.585615915,0.370503408
28,31,15,14,19,0,40,10,0,0.585615915,0.370503408
28,31,15,14,19,0,40,10,0,0.585615915,0.370503408
28,31,15,14,19,0,40,10,0,0.585615915,0.370503408
28,31,15,14,19,0,40,10,0,0.585615915,0.370503408
28,31,15,14,19,0,40,10,0,0.585615915,0.370503408
28,31,15,14,19,0,40,10,0,0.585615915,0.370503408
28,31,15,14,19,0,40,10,0,0.585615915,0.370503408
28,31,15,14,19,0,40,10,0,0.585615915,0.370503408
28,31,15,14,19,0,40,10,0,0.585615915,0.370503408
28,31,15,14,19,0,40,10,0,0.585615915,0.370503408
28,31,15,14,19,0,40,10,0,0.585615915,0.370503408
28,31,15,14,19,0,40,10,0,0.585615915,0.370503408
28,31,15,14,19,0,40,10,0,0.585615915,0.370503408
28,31,15,14,19,0,40,10,0,0.585615915,0.370503408
28,31,15,14,19,0,40,10,0,0.585615915,0.370503408
28,31,15,14,19,0,40,10,0,0.585615915,0.370503408
28,31,15,14,19,0,40,10,0,0.585615915,0.370503408
28,31,15,14,19,0,40,10,0,0.585615915,0.370503408
28,31,15,14,19,0,40,10,0,0.585615915,0.370503408
28,31,15,14,19,0,40,10,0,0.40885112,0.547816984
28,31,15,14,19,0,40,10,0,0.40885112,0.547816984
28,31,15,14,19,0,40,10,0,0.40885112,0.547816984
28,31,15,14,19,0,40,10,0,0.40885112,0.547816984
28,31,15,14,19,0,40,10,0,0.40885112,0.547816984
28,31,15,14,19,0,40,10,0,0.40885112,0.547816984
28,31,15,14,19,0,40,10,0,0.40885112,0.547816984
28,31,15,14,19,0,40,10,0,0.40885112,0.547816984
28,31,15,14,19,0,40,10,0,0.40885112,0.547816984
28,31,15,14,19,0,40,10,0,0.40885112,0.547816984
28,31,15,14,19,0,40,10,0,0.40885112,0.547816984
28,31,15,14,19,0,40,10,0,0.40885112,0.547816984
28,31,15,14,19,0,40,10,0,0.40885112,0.547816984
28,31,15,14,19,0,40,10,0,0.40885112,0.547816984
28,31,15,14,19,0,40,10,0,0.40885112,0.547816984
